theta,phi,Pol.,S_11,S_12,S_21,S_22,S_31,S_41,Qsca,Qbk,Qpol,shape,size_param,radius,wavelength
280.0,0.0,0.70028,1.6744,-1.1725,-1.173,1.674,1.464e-11,-1.651e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
285.0,0.0,0.67493,2.2984,-1.5513,-1.551,2.298,-2.962e-07,-7.364e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
290.0,0.0,0.64008,3.0318,-1.9406,-1.941,3.032,-2.77e-07,6.821e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
295.0,0.0,0.60002,3.8658,-2.3195,-2.32,3.866,-5.527e-07,-1.603e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
300.0,0.0,0.55776,4.785,-2.6689,-2.669,4.785,5.698e-07,2.668e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
305.0,0.0,0.51546,5.768,-2.9732,-2.973,5.768,2.309e-07,-3.922e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
310.0,0.0,0.47469,6.7883,-3.2224,-3.222,6.788,-7.64e-08,2.749e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
315.0,0.0,0.43655,7.8164,-3.4122,-3.412,7.816,-1.313e-07,-1.976e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
320.0,0.0,0.40175,8.8214,-3.544,-3.544,8.821,7.888e-08,5.398e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
325.0,0.0,0.37076,9.774,-3.6238,-3.624,9.774,-2.877e-07,-1.997e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
330.0,0.0,0.34384,10.647,-3.661,-3.661,10.65,3.223e-07,1.654e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
335.0,0.0,0.32111,11.419,-3.6666,-3.667,11.42,2.68e-07,6.818e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
340.0,0.0,0.30258,12.07,-3.6522,-3.652,12.07,2.542e-07,6.221e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
345.0,0.0,0.28825,12.588,-3.6286,-3.629,12.59,8.025e-08,-1.053e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
350.0,0.0,0.27806,12.964,-3.6048,-3.605,12.96,1.658e-07,9.276e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
355.0,0.0,0.27197,13.192,-3.5878,-3.588,13.19,-1.236e-08,-4.224e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
360.0,0.0,0.26995,13.268,-3.5816,-3.582,13.27,-6.178e-09,8.953e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
0.0,90.0,0.26995,13.268,3.5816,3.582,13.27,2.989e-07,9.475e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
5.0,90.0,0.26852,13.04,3.5015,3.501,13.04,3.143e-07,6.985e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
10.0,90.0,0.2642,12.38,3.2707,3.271,12.38,3.215e-07,1.035e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
15.0,90.0,0.25694,11.353,2.917,2.917,11.35,2.794e-07,1.346e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
20.0,90.0,0.24667,10.057,2.4807,2.481,10.06,2.963e-07,1.249e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
25.0,90.0,0.23332,8.6077,2.0083,2.008,8.608,2.416e-07,6.498e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
30.0,90.0,0.21694,7.1222,1.5451,1.545,7.122,2.718e-07,6.984e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
35.0,90.0,0.19784,5.7028,1.1282,1.128,5.703,2.079e-07,1.546e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
40.0,90.0,0.17683,4.4277,0.78296,0.783,4.428,1.354e-07,5.551e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
45.0,90.0,0.15574,3.3449,0.52094,0.5209,3.345,1.801e-07,4.724e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
50.0,90.0,0.13811,2.4728,0.3415,0.3415,2.473,1.217e-07,-4.115e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
55.0,90.0,0.13011,1.8049,0.23484,0.2348,1.805,1.049e-07,5.566e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
60.0,90.0,0.14102,1.318,0.18586,0.1859,1.318,6.998e-08,-3.601e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
65.0,90.0,0.18167,0.97921,0.17789,0.1779,0.9792,6.159e-08,-4.522e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
70.0,90.0,0.25938,0.75371,0.1955,0.1955,0.7537,4.179e-08,-2.901e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
75.0,90.0,0.37083,0.60916,0.22589,0.2259,0.6092,1.878e-08,-1.378e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
80.0,90.0,0.5005,0.51851,0.25952,0.2595,0.5185,2.951e-08,-5e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
85.0,90.0,0.62853,0.46077,0.28961,0.2896,0.4608,1.907e-08,-3.456e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
90.0,90.0,0.74058,0.42068,0.31155,0.3115,0.4207,1.143e-08,-3.329e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
95.0,90.0,0.83086,0.38775,0.32216,0.3222,0.3877,6.966e-09,-2.96e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
100.0,90.0,0.89849,0.35538,0.31931,0.3193,0.3554,5.248e-09,-2.67e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
105.0,90.0,0.94242,0.32018,0.30175,0.3017,0.3202,2.865e-09,-1.697e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
110.0,90.0,0.95656,0.28169,0.26945,0.2695,0.2817,3.76e-09,-1.243e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
115.0,90.0,0.9247,0.24229,0.22404,0.224,0.2423,3.624e-09,-7.531e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
120.0,90.0,0.81707,0.20717,0.16927,0.1693,0.2072,2.703e-09,-8.73e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
125.0,90.0,0.60443,0.18392,0.11117,0.1112,0.1839,1.245e-11,-7.433e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
130.0,90.0,0.31767,0.18159,0.057686,0.05769,0.1816,-6.394e-10,-1.916e-10,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
135.0,90.0,0.08429,0.20904,0.01762,0.01762,0.209,-4.64e-09,-3.832e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
140.0,90.0,0.00376,0.27289,-0.0010257,-0.001026,0.2729,-3.495e-09,-6.606e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
145.0,90.0,0.01897,0.37542,0.0071211,0.007121,0.3754,-3.742e-09,-8.495e-10,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
150.0,90.0,0.08419,0.51304,0.043193,0.04319,0.513,-1.226e-08,-1.569e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
155.0,90.0,0.15285,0.67575,0.10328,0.1033,0.6757,-1.188e-08,-1.921e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
160.0,90.0,0.21073,0.84801,0.17871,0.1787,0.848,-1.401e-08,-2.238e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
165.0,90.0,0.25462,1.0108,0.25737,0.2574,1.011,-1.433e-08,-2.264e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
170.0,90.0,0.28482,1.1447,0.32603,0.326,1.145,-1.548e-08,-2.943e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
175.0,90.0,0.3024,1.2326,0.37274,0.3727,1.233,-1.958e-08,-2.598e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
180.0,90.0,0.30816,1.2633,0.38929,0.3893,1.263,-1.662e-08,-2.835e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
185.0,90.0,0.3024,1.2326,0.37274,0.3727,1.233,-1.31e-08,-3.296e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
190.0,90.0,0.28482,1.1447,0.32602,0.326,1.145,-6.223e-09,-2.329e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
195.0,90.0,0.25462,1.0108,0.25737,0.2574,1.011,-7.455e-09,-1.974e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
200.0,90.0,0.21073,0.84801,0.1787,0.1787,0.848,-5.699e-09,-1.606e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
205.0,90.0,0.15285,0.67574,0.10329,0.1033,0.6757,-6.338e-09,-9.185e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
210.0,90.0,0.08419,0.51304,0.043193,0.04319,0.513,6.887e-11,-9.395e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
215.0,90.0,0.01897,0.37542,0.0071203,0.00712,0.3754,4.998e-09,-1.891e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
220.0,90.0,0.00376,0.27289,-0.0010254,-0.001025,0.2729,3.045e-09,9.313e-11,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
225.0,90.0,0.08429,0.20904,0.01762,0.01762,0.209,-6.114e-11,1.375e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
230.0,90.0,0.31767,0.18159,0.057687,0.05769,0.1816,-3.466e-09,-2.491e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
235.0,90.0,0.60443,0.18392,0.11117,0.1112,0.1839,-1.125e-09,4.129e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
240.0,90.0,0.81707,0.20717,0.16927,0.1693,0.2072,-3.606e-09,-3.903e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
245.0,90.0,0.9247,0.24229,0.22404,0.224,0.2423,-5.624e-09,-3.734e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
250.0,90.0,0.95656,0.28169,0.26945,0.2695,0.2817,-6.663e-09,-5.477e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
255.0,90.0,0.94242,0.32019,0.30175,0.3018,0.3202,-6.528e-09,-5.882e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
260.0,90.0,0.89849,0.35538,0.31931,0.3193,0.3554,-1.107e-08,-2.843e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
265.0,90.0,0.83086,0.38775,0.32216,0.3222,0.3877,-1.279e-08,-5.41e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
270.0,90.0,0.74058,0.42068,0.31155,0.3115,0.4207,-9.864e-09,-2.536e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
275.0,90.0,0.62853,0.46078,0.28961,0.2896,0.4608,-6.192e-09,-2.661e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
280.0,90.0,0.50051,0.51852,0.25952,0.2595,0.5185,4.754e-09,-2.596e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
285.0,90.0,0.37083,0.60916,0.22589,0.2259,0.6092,5.479e-09,-3.396e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
290.0,90.0,0.25937,0.75371,0.19549,0.1955,0.7537,5.451e-09,-3.52e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
295.0,90.0,0.18168,0.97921,0.1779,0.1779,0.9792,2.663e-08,-5.488e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
300.0,90.0,0.14102,1.318,0.18586,0.1859,1.318,1.586e-08,-5.188e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
305.0,90.0,0.13011,1.8049,0.23484,0.2348,1.805,4.23e-08,-3.707e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
310.0,90.0,0.13811,2.4728,0.34151,0.3415,2.473,3.341e-08,-9.525e-09,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
315.0,90.0,0.15574,3.3449,0.52093,0.5209,3.345,5.83e-08,-4.66e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
320.0,90.0,0.17683,4.4278,0.78297,0.783,4.428,5.678e-08,-3.426e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
325.0,90.0,0.19784,5.7029,1.1282,1.128,5.703,1.224e-07,-3.837e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
330.0,90.0,0.21694,7.1222,1.5451,1.545,7.122,1.567e-07,-2.797e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
335.0,90.0,0.23331,8.6077,2.0083,2.008,8.608,1.845e-07,3.828e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
340.0,90.0,0.24667,10.057,2.4807,2.481,10.06,2.116e-07,1.644e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
345.0,90.0,0.25694,11.353,2.917,2.917,11.35,2.358e-07,2.906e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
350.0,90.0,0.2642,12.38,3.2707,3.271,12.38,2.233e-07,8.548e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
355.0,90.0,0.26852,13.04,3.5015,3.501,13.04,2.289e-07,7.251e-08,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
360.0,90.0,0.26995,13.268,3.5816,3.582,13.27,3.013e-07,1.248e-07,2.5468,0.11346,-1.8838,RCTGLPRSM,1.8261,0.1164,0.4005
0.0,0.0,0.16415,0.070388,-0.011554,-0.01155,0.07039,-3.105e-10,8.409e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
5.0,0.0,0.16764,0.070095,-0.011751,-0.01175,0.0701,-3.693e-10,-2.685e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
10.0,0.0,0.17816,0.069227,-0.012333,-0.01233,0.06923,-3.638e-10,1.66e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
15.0,0.0,0.19578,0.067816,-0.013277,-0.01328,0.06782,-7.383e-11,-4.267e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
20.0,0.0,0.22066,0.065912,-0.014544,-0.01454,0.06591,-2.932e-10,-8.746e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
25.0,0.0,0.25295,0.063584,-0.016084,-0.01608,0.06358,-1.915e-10,5.71e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
30.0,0.0,0.2928,0.060913,-0.017835,-0.01784,0.06091,-1.952e-10,-5.224e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
35.0,0.0,0.34028,0.057987,-0.019732,-0.01973,0.05799,8.843e-11,-1.548e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
40.0,0.0,0.39532,0.054903,-0.021704,-0.0217,0.0549,3.723e-11,-9.39e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
45.0,0.0,0.45758,0.051755,-0.023682,-0.02368,0.05175,1.045e-10,-2.224e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
50.0,0.0,0.52633,0.048637,-0.025599,-0.0256,0.04864,-1.058e-10,4.144e-12,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
55.0,0.0,0.60026,0.045635,-0.027393,-0.02739,0.04564,2.916e-10,-6.972e-13,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
60.0,0.0,0.67735,0.042829,-0.02901,-0.02901,0.04283,3.197e-11,3.734e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
65.0,0.0,0.75471,0.040285,-0.030403,-0.0304,0.04028,2.039e-10,-4.323e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
70.0,0.0,0.82859,0.03806,-0.031536,-0.03154,0.03806,1.099e-10,-4.272e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
75.0,0.0,0.89453,0.036198,-0.03238,-0.03238,0.0362,1.737e-10,1.801e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
80.0,0.0,0.94775,0.034731,-0.032916,-0.03292,0.03473,1.045e-10,-1.177e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
85.0,0.0,0.98383,0.033678,-0.033133,-0.03313,0.03368,2.581e-10,-1.525e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
90.0,0.0,0.99949,0.033048,-0.033031,-0.03303,0.03305,5.768e-11,1.425e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
95.0,0.0,0.99318,0.032839,-0.032615,-0.03261,0.03284,2.099e-10,8.634e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
100.0,0.0,0.96551,0.033037,-0.031897,-0.0319,0.03304,1.82e-10,2.931e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
105.0,0.0,0.91905,0.033619,-0.030898,-0.0309,0.03362,1.637e-10,-8.433e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
110.0,0.0,0.85784,0.034556,-0.029644,-0.02964,0.03456,2.489e-10,-2.01e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
115.0,0.0,0.78663,0.035808,-0.028167,-0.02817,0.03581,5.175e-10,-4.543e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
120.0,0.0,0.7101,0.037326,-0.026506,-0.02651,0.03733,3.209e-10,-3.538e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
125.0,0.0,0.63243,0.03906,-0.024702,-0.0247,0.03906,2.133e-10,-2.574e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
130.0,0.0,0.55692,0.040948,-0.022805,-0.02281,0.04095,1.421e-10,-5.642e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
135.0,0.0,0.48601,0.04293,-0.020864,-0.02086,0.04293,-3.803e-10,5.757e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
140.0,0.0,0.42131,0.044939,-0.018933,-0.01893,0.04494,-1.311e-10,1.441e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
145.0,0.0,0.36381,0.046909,-0.017066,-0.01707,0.04691,4.566e-10,2.79e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
150.0,0.0,0.31402,0.048775,-0.015316,-0.01532,0.04877,3.227e-10,-1.066e-09,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
155.0,0.0,0.27212,0.050474,-0.013735,-0.01374,0.05047,3.81e-10,-3.968e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
160.0,0.0,0.2381,0.051951,-0.012369,-0.01237,0.05195,6.216e-10,3.24e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
165.0,0.0,0.21186,0.053155,-0.011261,-0.01126,0.05315,4.465e-10,-1.706e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
170.0,0.0,0.19325,0.054045,-0.010444,-0.01044,0.05405,-2.421e-10,-5.666e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
175.0,0.0,0.18214,0.054592,-0.0099435,-0.009943,0.05459,1.21e-10,1.935e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
180.0,0.0,0.17845,0.054776,-0.0097748,-0.009775,0.05478,1.595e-10,8.058e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
185.0,0.0,0.18214,0.054592,-0.0099434,-0.009943,0.05459,2.398e-10,2.212e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
190.0,0.0,0.19325,0.054045,-0.010444,-0.01044,0.05405,1.613e-11,1.146e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
195.0,0.0,0.21186,0.053155,-0.011261,-0.01126,0.05315,1.286e-10,1.224e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
200.0,0.0,0.2381,0.051951,-0.01237,-0.01237,0.05195,1.805e-10,-1.164e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
205.0,0.0,0.27212,0.050474,-0.013735,-0.01374,0.05047,2.549e-10,4.823e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
210.0,0.0,0.31402,0.048774,-0.015316,-0.01532,0.04877,2.308e-10,1.469e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
215.0,0.0,0.36381,0.046909,-0.017066,-0.01707,0.04691,-1.034e-10,1.68e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
220.0,0.0,0.42131,0.044939,-0.018933,-0.01893,0.04494,5.835e-11,-1.688e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
225.0,0.0,0.48601,0.04293,-0.020864,-0.02086,0.04293,-1.423e-10,-3.401e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
230.0,0.0,0.55692,0.040948,-0.022805,-0.0228,0.04095,5.095e-12,5.476e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
235.0,0.0,0.63243,0.039059,-0.024702,-0.0247,0.03906,7.009e-11,-1.651e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
240.0,0.0,0.7101,0.037326,-0.026505,-0.02651,0.03733,-1.899e-10,-6.485e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
245.0,0.0,0.78662,0.035808,-0.028167,-0.02817,0.03581,-1.019e-10,-9.393e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
250.0,0.0,0.85784,0.034556,-0.029644,-0.02964,0.03456,-4.297e-11,2.32e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
255.0,0.0,0.91905,0.033619,-0.030898,-0.0309,0.03362,7.559e-11,-4.218e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
260.0,0.0,0.96551,0.033037,-0.031897,-0.0319,0.03304,-1.034e-10,-6.633e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
265.0,0.0,0.99318,0.032838,-0.032615,-0.03261,0.03284,2.863e-11,1.075e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
270.0,0.0,0.99949,0.033048,-0.033031,-0.03303,0.03305,2.286e-10,6.579e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
275.0,0.0,0.98383,0.033678,-0.033133,-0.03313,0.03368,-4.371e-11,5.153e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
280.0,0.0,0.94775,0.034731,-0.032916,-0.03292,0.03473,-1.586e-10,1.454e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
285.0,0.0,0.89453,0.036198,-0.03238,-0.03238,0.0362,7.175e-11,4.222e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
290.0,0.0,0.82859,0.03806,-0.031536,-0.03154,0.03806,-2.67e-10,1.506e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
295.0,0.0,0.75471,0.040285,-0.030404,-0.0304,0.04028,2.238e-10,-5.127e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
300.0,0.0,0.67735,0.042829,-0.02901,-0.02901,0.04283,-7.107e-10,-1.902e-11,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
305.0,0.0,0.60026,0.045635,-0.027393,-0.02739,0.04564,3.823e-12,5.161e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
310.0,0.0,0.52633,0.048637,-0.025599,-0.0256,0.04864,-1.681e-10,-1.175e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
315.0,0.0,0.45758,0.051755,-0.023682,-0.02368,0.05175,-2.244e-10,1.814e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
320.0,0.0,0.39532,0.054903,-0.021704,-0.0217,0.0549,-4.03e-10,1.925e-10,0.23534,0.027147,-0.1147,RCTGLPRSM,0.8388,0.0942,0.7056
